# Energy(MeV) Phi16_Spherical Phi84_Spherical
1.509535e+01 2.418819e+06 1.706891e+07
1.524574e+01 2.351039e+06 1.658616e+07
1.539763e+01 2.285159e+06 1.611683e+07
1.555103e+01 2.221124e+06 1.564136e+07
1.570596e+01 2.158884e+06 1.518492e+07
1.586243e+01 2.098388e+06 1.474684e+07
1.602047e+01 2.039588e+06 1.432007e+07
1.618007e+01 1.981261e+06 1.390467e+07
1.634127e+01 1.923776e+06 1.350502e+07
1.650407e+01 1.867959e+06 1.311828e+07
1.666850e+01 1.813762e+06 1.274262e+07
1.683456e+01 1.762400e+06 1.237771e+07
1.700228e+01 1.713477e+06 1.202325e+07
1.717167e+01 1.665912e+06 1.167761e+07
1.734275e+01 1.619667e+06 1.133593e+07
1.751553e+01 1.574706e+06 1.100406e+07
1.769003e+01 1.530999e+06 1.068191e+07
1.786627e+01 1.488532e+06 1.036918e+07
1.804426e+01 1.447243e+06 1.006562e+07
1.822403e+01 1.407100e+06 9.770938e+06
1.840560e+01 1.368070e+06 9.483498e+06
1.858896e+01 1.330123e+06 9.203879e+06
1.877416e+01 1.293228e+06 8.932506e+06
1.896120e+01 1.257356e+06 8.669134e+06
1.915011e+01 1.222480e+06 8.416765e+06
1.934089e+01 1.188571e+06 8.171995e+06
1.953358e+01 1.155501e+06 7.931387e+06
1.972819e+01 1.123146e+06 7.695106e+06
1.992473e+01 1.091698e+06 7.467508e+06
2.012324e+01 1.061282e+06 7.252437e+06
2.032372e+01 1.031796e+06 7.046453e+06
2.052620e+01 1.003129e+06 6.846320e+06
2.073070e+01 9.752595e+05 6.651871e+06
2.093723e+01 9.481658e+05 6.459073e+06
2.114582e+01 9.226779e+05 6.266148e+06
2.135649e+01 8.978755e+05 6.078986e+06
2.156926e+01 8.731734e+05 5.897678e+06
2.178415e+01 8.488330e+05 5.730844e+06
2.200118e+01 8.248274e+05 5.568730e+06
2.222037e+01 8.015007e+05 5.411202e+06
2.244174e+01 7.789610e+05 5.258130e+06
2.266532e+01 7.570674e+05 5.109389e+06
2.289113e+01 7.364844e+05 4.962683e+06
2.311919e+01 7.162063e+05 4.819784e+06
2.334952e+01 6.960769e+05 4.681000e+06
2.358214e+01 6.765680e+05 4.546212e+06
2.381708e+01 6.573637e+05 4.415307e+06
2.405437e+01 6.387441e+05 4.288404e+06
2.429401e+01 6.206520e+05 4.166123e+06
2.453605e+01 6.030723e+05 4.047139e+06
2.478049e+01 5.859774e+05 3.931552e+06
2.502737e+01 5.692002e+05 3.819267e+06
2.527671e+01 5.529035e+05 3.710189e+06
2.552854e+01 5.372991e+05 3.604227e+06
2.578287e+01 5.221927e+05 3.501291e+06
2.603974e+01 5.075110e+05 3.401072e+06
2.629916e+01 4.932421e+05 3.298317e+06
2.656117e+01 4.794170e+05 3.202122e+06
2.682580e+01 4.659651e+05 3.108027e+06
2.709305e+01 4.528906e+05 3.016084e+06
2.736297e+01 4.403435e+05 2.928067e+06
2.763558e+01 4.280910e+05 2.843374e+06
2.791091e+01 4.160895e+05 2.761131e+06
2.818897e+01 4.044244e+05 2.681266e+06
2.846981e+01 3.930864e+05 2.604541e+06
2.875345e+01 3.820662e+05 2.530322e+06
2.903991e+01 3.713693e+05 2.459038e+06
2.932923e+01 3.610082e+05 2.391215e+06
2.962143e+01 3.509363e+05 2.322631e+06
2.991654e+01 3.411453e+05 2.255495e+06
3.021458e+01 3.316997e+05 2.190575e+06
3.051560e+01 3.225793e+05 2.128033e+06
3.081962e+01 3.137098e+05 2.067276e+06
3.112667e+01 3.050841e+05 2.008675e+06
3.143677e+01 2.967130e+05 1.951844e+06
3.174997e+01 2.885786e+05 1.896622e+06
3.206628e+01 2.806672e+05 1.842961e+06
3.238575e+01 2.729726e+05 1.790819e+06
3.270840e+01 2.653727e+05 1.740153e+06
3.303426e+01 2.579012e+05 1.690920e+06
3.336338e+01 2.506401e+05 1.643080e+06
3.369576e+01 2.436164e+05 1.596540e+06
3.403147e+01 2.368476e+05 1.551173e+06
3.437051e+01 2.300118e+05 1.507003e+06
3.471293e+01 2.235853e+05 1.464077e+06
3.505877e+01 2.171223e+05 1.422373e+06
3.540805e+01 2.109578e+05 1.381857e+06
3.576081e+01 2.049921e+05 1.342496e+06
3.611708e+01 1.991808e+05 1.304255e+06
3.647691e+01 1.934506e+05 1.267104e+06
3.684031e+01 1.879243e+05 1.231011e+06
3.720734e+01 1.826357e+05 1.196404e+06
3.757803e+01 1.775213e+05 1.162771e+06
3.795241e+01 1.725652e+05 1.129236e+06
3.833052e+01 1.677421e+05 1.096810e+06
3.871239e+01 1.630515e+05 1.065947e+06
3.909807e+01 1.584795e+05 1.036404e+06
3.948759e+01 1.540357e+05 1.007490e+06
3.988100e+01 1.497165e+05 9.792498e+05
4.027832e+01 1.455185e+05 9.518012e+05
4.067960e+01 1.414381e+05 9.251222e+05
4.108488e+01 1.374721e+05 8.986699e+05
4.149420e+01 1.336174e+05 8.728766e+05
4.190759e+01 1.298708e+05 8.475977e+05
4.232510e+01 1.262292e+05 8.230092e+05
4.274678e+01 1.226897e+05 7.990475e+05
4.317265e+01 1.192495e+05 7.760719e+05
4.360277e+01 1.159057e+05 7.537129e+05
4.403717e+01 1.126557e+05 7.326386e+05
4.447590e+01 1.094968e+05 7.115746e+05
4.491900e+01 1.064265e+05 6.907994e+05
4.536651e+01 1.034423e+05 6.704740e+05
4.581848e+01 1.005418e+05 6.508284e+05
4.627496e+01 9.772259e+04 6.322375e+05
4.673598e+01 9.498244e+04 6.141213e+05
4.720160e+01 9.231914e+04 5.964125e+05
4.767186e+01 8.973051e+04 5.791716e+05
4.814680e+01 8.720927e+04 5.623187e+05
4.862647e+01 8.470710e+04 5.459762e+05
4.911092e+01 8.227673e+04 5.302426e+05
4.960020e+01 7.991609e+04 5.148694e+05
5.009435e+01 7.762318e+04 5.002173e+05
5.059342e+01 7.539607e+04 4.857378e+05
5.109747e+01 7.323285e+04 4.717261e+05
5.160654e+01 7.113170e+04 4.582719e+05
5.212068e+01 6.909084e+04 4.453930e+05
5.263994e+01 6.710854e+04 4.329326e+05
5.316438e+01 6.518311e+04 4.207377e+05
5.369404e+01 6.331293e+04 4.089337e+05
5.422898e+01 6.149756e+04 3.972814e+05
5.476924e+01 5.974178e+04 3.861281e+05
5.531489e+01 5.806267e+04 3.752869e+05
5.586598e+01 5.638372e+04 3.647501e+05
5.642256e+01 5.478473e+04 3.545091e+05
5.698468e+01 5.318796e+04 3.445556e+05
5.755240e+01 5.162740e+04 3.348785e+05
5.812578e+01 5.013224e+04 3.254208e+05
5.870487e+01 4.867803e+04 3.161985e+05
5.928972e+01 4.728300e+04 3.070788e+05
5.988041e+01 4.592131e+04 2.982222e+05
6.047698e+01 4.460752e+04 2.896211e+05
6.107949e+01 4.334806e+04 2.815032e+05
6.168801e+01 4.214374e+04 2.731856e+05
6.230259e+01 4.097403e+04 2.654918e+05
6.292329e+01 3.983679e+04 2.580376e+05
6.355018e+01 3.873369e+04 2.506723e+05
6.418331e+01 3.765766e+04 2.436967e+05
6.482275e+01 3.658312e+04 2.369072e+05
6.546856e+01 3.555217e+04 2.300678e+05
6.612080e+01 3.456415e+04 2.232418e+05
6.677954e+01 3.360359e+04 2.166994e+05
6.744485e+01 3.267289e+04 2.106079e+05
6.811678e+01 3.175408e+04 2.047146e+05
6.879541e+01 3.086097e+04 1.989740e+05
6.948080e+01 2.999299e+04 1.932831e+05
7.017301e+01 2.914942e+04 1.877409e+05
7.087213e+01 2.834504e+04 1.823411e+05
7.157820e+01 2.756659e+04 1.770665e+05
7.229132e+01 2.681123e+04 1.719380e+05
7.301153e+01 2.607789e+04 1.669270e+05
7.373893e+01 2.536461e+04 1.619929e+05
7.447356e+01 2.467084e+04 1.572678e+05
7.521552e+01 2.398820e+04 1.528962e+05
7.596487e+01 2.330870e+04 1.485537e+05
7.672169e+01 2.264846e+04 1.442633e+05
7.748604e+01 2.200691e+04 1.400805e+05
7.825801e+01 2.139053e+04 1.361243e+05
7.903767e+01 2.080103e+04 1.322871e+05
7.982510e+01 2.022824e+04 1.283763e+05
8.062038e+01 1.967524e+04 1.246755e+05
8.142357e+01 1.913744e+04 1.210946e+05
8.223477e+01 1.859806e+04 1.176896e+05
8.305405e+01 1.808117e+04 1.144215e+05
8.388150e+01 1.757864e+04 1.112329e+05
8.471718e+01 1.708679e+04 1.080834e+05
8.556119e+01 1.658577e+04 1.049663e+05
8.641361e+01 1.608023e+04 1.019243e+05
8.727453e+01 1.559011e+04 9.896943e+04
8.814402e+01 1.513630e+04 9.608580e+04
8.902217e+01 1.470083e+04 9.328620e+04
8.990907e+01 1.428658e+04 9.056817e+04
9.080481e+01 1.389104e+04 8.792934e+04
9.170947e+01 1.350790e+04 8.534776e+04
9.262314e+01 1.313458e+04 8.282679e+04
9.354592e+01 1.277047e+04 8.043248e+04
9.447789e+01 1.241646e+04 7.813794e+04
9.541915e+01 1.207226e+04 7.588411e+04
9.636978e+01 1.173760e+04 7.376176e+04
9.732988e+01 1.141221e+04 7.168032e+04
9.829955e+01 1.109585e+04 6.965763e+04
9.927888e+01 1.078826e+04 6.769203e+04
1.002680e+02 1.048920e+04 6.576954e+04
1.012669e+02 1.019842e+04 6.389736e+04
1.022758e+02 9.915711e+03 6.215333e+04
1.032947e+02 9.640835e+03 6.046798e+04
1.043238e+02 9.373580e+03 5.876236e+04
1.053632e+02 9.113734e+03 5.702938e+04
1.064129e+02 8.844315e+03 5.534752e+04
1.074730e+02 8.582388e+03 5.373179e+04
1.085438e+02 8.328221e+03 5.220227e+04
1.096252e+02 8.081585e+03 5.071629e+04
1.107173e+02 7.842257e+03 4.927261e+04
1.118204e+02 7.619504e+03 4.787002e+04
1.129344e+02 7.404411e+03 4.650737e+04
1.140595e+02 7.196976e+03 4.519174e+04
1.151959e+02 6.995353e+03 4.394192e+04
1.163435e+02 6.799378e+03 4.264774e+04
1.175026e+02 6.608894e+03 4.143185e+04
1.186733e+02 6.423746e+03 4.025285e+04
1.198556e+02 6.243785e+03 3.910753e+04
1.210497e+02 6.070218e+03 3.799504e+04
1.222556e+02 5.901937e+03 3.691362e+04
1.234736e+02 5.738487e+03 3.585793e+04
1.247038e+02 5.580052e+03 3.483168e+04
1.259462e+02 5.425992e+03 3.381880e+04
1.272009e+02 5.276185e+03 3.282245e+04
1.284682e+02 5.129856e+03 3.188989e+04
1.297481e+02 4.987179e+03 3.100653e+04
1.310407e+02 4.848471e+03 3.015175e+04
1.323462e+02 4.713622e+03 2.930940e+04
1.336648e+02 4.582664e+03 2.847963e+04
1.349964e+02 4.456258e+03 2.766930e+04
1.363414e+02 4.333339e+03 2.688536e+04
1.376997e+02 4.213811e+03 2.611929e+04
1.390715e+02 4.097580e+03 2.537506e+04
1.404571e+02 3.984555e+03 2.465203e+04
1.418564e+02 3.874648e+03 2.393908e+04
1.432697e+02 3.767772e+03 2.324346e+04
1.446970e+02 3.663845e+03 2.258323e+04
1.461386e+02 3.562784e+03 2.193791e+04
1.475945e+02 3.464511e+03 2.130721e+04
1.490650e+02 3.368437e+03 2.069465e+04
1.505501e+02 3.274789e+03 2.010099e+04
1.520500e+02 3.183745e+03 1.953090e+04
1.535648e+02 3.094907e+03 1.898442e+04
1.550947e+02 3.003273e+03 1.845797e+04
1.566399e+02 2.914353e+03 1.794508e+04
1.582004e+02 2.829009e+03 1.743692e+04
1.597765e+02 2.748237e+03 1.694275e+04
1.613683e+02 2.671730e+03 1.646804e+04
1.629760e+02 2.597903e+03 1.601079e+04
1.645997e+02 2.526116e+03 1.557172e+04
1.662395e+02 2.456314e+03 1.514469e+04
1.678957e+02 2.388441e+03 1.472937e+04
1.695684e+02 2.322443e+03 1.432545e+04
1.712578e+02 2.257101e+03 1.393260e+04
1.729640e+02 2.192718e+03 1.355052e+04
1.746872e+02 2.130171e+03 1.317892e+04
1.764275e+02 2.069409e+03 1.281751e+04
1.781852e+02 2.010417e+03 1.246601e+04
1.799604e+02 1.953229e+03 1.212416e+04
1.817533e+02 1.897667e+03 1.178761e+04
1.835641e+02 1.843686e+03 1.145510e+04
1.853929e+02 1.791241e+03 1.114056e+04
1.872399e+02 1.740287e+03 1.082641e+04
1.891053e+02 1.690783e+03 1.051579e+04
1.909893e+02 1.641320e+03 1.022064e+04
1.928921e+02 1.592532e+03 9.931368e+03
1.948138e+02 1.546022e+03 9.647730e+03
1.967547e+02 1.502122e+03 9.368042e+03
1.987149e+02 1.459482e+03 9.087746e+03
2.006946e+02 1.418625e+03 8.819743e+03
2.026941e+02 1.378911e+03 8.567397e+03
2.047134e+02 1.340308e+03 8.322270e+03
2.067529e+02 1.302787e+03 8.091990e+03
2.088128e+02 1.266316e+03 7.868373e+03
2.108931e+02 1.230651e+03 7.650936e+03
2.129942e+02 1.195754e+03 7.437421e+03
2.151162e+02 1.162588e+03 7.226804e+03
2.172593e+02 1.130007e+03 7.022130e+03
2.194238e+02 1.098195e+03 6.829453e+03
2.216098e+02 1.067278e+03 6.630848e+03
2.238177e+02 1.037231e+03 6.443393e+03
2.260475e+02 1.008031e+03 6.256904e+03
2.282995e+02 9.796522e+02 6.083740e+03
2.305740e+02 9.520726e+02 5.915368e+03
2.328712e+02 9.252695e+02 5.751502e+03
2.351912e+02 8.992210e+02 5.590926e+03
2.375343e+02 8.739058e+02 5.434834e+03
2.399008e+02 8.489639e+02 5.283099e+03
2.422909e+02 8.234669e+02 5.134927e+03
2.447047e+02 7.987360e+02 4.990813e+03
2.471427e+02 7.747934e+02 4.849598e+03
2.496049e+02 7.524766e+02 4.715578e+03
2.520916e+02 7.308030e+02 4.584831e+03
2.546031e+02 7.097540e+02 4.458362e+03
2.571397e+02 6.891338e+02 4.332658e+03
2.597015e+02 6.685554e+02 4.210425e+03
2.622888e+02 6.487174e+02 4.092345e+03
2.649019e+02 6.295256e+02 3.977577e+03
2.675410e+02 6.109016e+02 3.866028e+03
2.702065e+02 5.928339e+02 3.756836e+03
2.728985e+02 5.753347e+02 3.650386e+03
2.756173e+02 5.583522e+02 3.546951e+03
2.783631e+02 5.424789e+02 3.446448e+03
2.811364e+02 5.272887e+02 3.348792e+03
2.839373e+02 5.128585e+02 3.253904e+03
2.867661e+02 4.987780e+02 3.161497e+03
2.896230e+02 4.839943e+02 3.070820e+03
2.925085e+02 4.702244e+02 2.984863e+03
2.954226e+02 4.568465e+02 2.903504e+03
2.983658e+02 4.439349e+02 2.824047e+03
3.013384e+02 4.314016e+02 2.746487e+03
3.043405e+02 4.192369e+02 2.671095e+03
3.073726e+02 4.074208e+02 2.597790e+03
3.104348e+02 3.959376e+02 2.525796e+03
3.135276e+02 3.847782e+02 2.455370e+03
3.166512e+02 3.739332e+02 2.386860e+03
3.198059e+02 3.633939e+02 2.320262e+03
3.229920e+02 3.531517e+02 2.255315e+03
3.262099e+02 3.431981e+02 2.191893e+03
3.294598e+02 3.335251e+02 2.129018e+03
3.327421e+02 3.241247e+02 2.067244e+03
3.360571e+02 3.149893e+02 2.007917e+03
3.394052e+02 3.061113e+02 1.951817e+03
3.427866e+02 2.974836e+02 1.895980e+03
3.462016e+02 2.887330e+02 1.841009e+03
3.496507e+02 2.801721e+02 1.786369e+03
3.531342e+02 2.718652e+02 1.734480e+03
3.566524e+02 2.640717e+02 1.686882e+03
3.602056e+02 2.566700e+02 1.639109e+03
3.637942e+02 2.493716e+02 1.592072e+03
3.674186e+02 2.420516e+02 1.546384e+03
3.710791e+02 2.351471e+02 1.502008e+03
3.747760e+02 2.283392e+02 1.458905e+03
3.785098e+02 2.216488e+02 1.417942e+03
3.822808e+02 2.153186e+02 1.378577e+03
3.860893e+02 2.091892e+02 1.339270e+03
3.899358e+02 2.032976e+02 1.300923e+03
3.938206e+02 1.975721e+02 1.263674e+03
3.977442e+02 1.920077e+02 1.227491e+03
4.017068e+02 1.866001e+02 1.192345e+03
4.057089e+02 1.813448e+02 1.158204e+03
4.097508e+02 1.762375e+02 1.125042e+03
4.138330e+02 1.712741e+02 1.092829e+03
4.179559e+02 1.664606e+02 1.061538e+03
4.221199e+02 1.618329e+02 1.031143e+03
4.263254e+02 1.573338e+02 1.001618e+03
4.305727e+02 1.529271e+02 9.731511e+02
4.348624e+02 1.486030e+02 9.456670e+02
4.391948e+02 1.444011e+02 9.194690e+02
4.435703e+02 1.403181e+02 8.939968e+02
4.479895e+02 1.363504e+02 8.692302e+02
4.524527e+02 1.324950e+02 8.451498e+02
4.569603e+02 1.287486e+02 8.217365e+02
4.615129e+02 1.251081e+02 7.989718e+02
4.661108e+02 1.215706e+02 7.766656e+02
4.707545e+02 1.181331e+02 7.550031e+02
4.754445e+02 1.147914e+02 7.338993e+02
4.801812e+02 1.115230e+02 7.135457e+02
4.849651e+02 1.083477e+02 6.937566e+02
4.897967e+02 1.052629e+02 6.745164e+02
4.946764e+02 1.022658e+02 6.558097e+02
4.996047e+02 9.937016e+01 6.378089e+02
5.045821e+02 9.655887e+01 6.203588e+02
5.096091e+02 9.382712e+01 6.033861e+02
5.146862e+02 9.117265e+01 5.867877e+02
5.198139e+02 8.859328e+01 5.700700e+02
5.249926e+02 8.608688e+01 5.539747e+02
5.302230e+02 8.365139e+01 5.385849e+02
5.355054e+02 8.128481e+01 5.235627e+02
5.408405e+02 7.898518e+01 5.089252e+02
5.462287e+02 7.675061e+01 4.943814e+02
5.516707e+02 7.457926e+01 4.800163e+02
5.571668e+02 7.246934e+01 4.659874e+02
5.627177e+02 7.041911e+01 4.523686e+02
5.683239e+02 6.842689e+01 4.391478e+02
5.739859e+02 6.649103e+01 4.263135e+02
5.797043e+02 6.460993e+01 4.145509e+02
5.854798e+02 6.278206e+01 4.031425e+02
5.913127e+02 6.100589e+01 3.919628e+02
5.972038e+02 5.927998e+01 3.808328e+02
6.031536e+02 5.760290e+01 3.702789e+02
6.091626e+02 5.589500e+01 3.601457e+02
6.152315e+02 5.422558e+01 3.502897e+02
6.213609e+02 5.260604e+01 3.407035e+02
6.275513e+02 5.107804e+01 3.313797e+02
6.338034e+02 4.964731e+01 3.223110e+02
6.401178e+02 4.825666e+01 3.134905e+02
6.464951e+02 4.690496e+01 3.049113e+02
6.529359e+02 4.559113e+01 2.965670e+02
6.594410e+02 4.431411e+01 2.884510e+02
6.660108e+02 4.307345e+01 2.805571e+02
6.726460e+02 4.187334e+01 2.728792e+02
6.793474e+02 4.070667e+01 2.654115e+02
6.861155e+02 3.957251e+01 2.581389e+02
6.929511e+02 3.846995e+01 2.510190e+02
6.998548e+02 3.739811e+01 2.440955e+02
7.068272e+02 3.635613e+01 2.371704e+02
7.138691e+02 3.534318e+01 2.304227e+02
7.209812e+02 3.432822e+01 2.238670e+02
7.281641e+02 3.336954e+01 2.174713e+02
7.354186e+02 3.243765e+01 2.112555e+02
7.427453e+02 3.153058e+01 2.052173e+02
7.501451e+02 3.063811e+01 1.993517e+02
7.576186e+02 2.976959e+01 1.936732e+02
7.651665e+02 2.892870e+01 1.883148e+02
7.727896e+02 2.811155e+01 1.831047e+02
7.804887e+02 2.731748e+01 1.780387e+02
7.882645e+02 2.653170e+01 1.731129e+02
7.961177e+02 2.572912e+01 1.683234e+02
8.040492e+02 2.495083e+01 1.636664e+02
8.120597e+02 2.420270e+01 1.591382e+02
8.201500e+02 2.351337e+01 1.547354e+02
8.283209e+02 2.284504e+01 1.504543e+02
8.365732e+02 2.220411e+01 1.462572e+02
8.449078e+02 2.158117e+01 1.421479e+02
8.533253e+02 2.097570e+01 1.381540e+02
8.618268e+02 2.038722e+01 1.342724e+02
8.704129e+02 1.981525e+01 1.304905e+02
8.790845e+02 1.925932e+01 1.268113e+02
8.878426e+02 1.871899e+01 1.232357e+02
8.966879e+02 1.819383e+01 1.197610e+02
9.056213e+02 1.768339e+01 1.163842e+02
9.146438e+02 1.718810e+01 1.131026e+02
9.237561e+02 1.670679e+01 1.099136e+02
9.329592e+02 1.623896e+01 1.068145e+02
9.422540e+02 1.578423e+01 1.038028e+02
9.516414e+02 1.534223e+01 1.008760e+02
9.611223e+02 1.491261e+01 9.803168e+01
9.706977e+02 1.449502e+01 9.526759e+01
9.803685e+02 1.408913e+01 9.258144e+01
9.901356e+02 1.369460e+01 8.997102e+01
1.000000e+03 1.331112e+01 8.743421e+01
