# Energy(MeV) Phi16_Planar Phi84_Planar
1.509535e+01 6.047048e+05 4.267227e+06
1.524574e+01 5.877598e+05 4.146539e+06
1.539763e+01 5.712897e+05 4.029208e+06
1.555103e+01 5.552811e+05 3.910341e+06
1.570596e+01 5.397211e+05 3.796231e+06
1.586243e+01 5.245971e+05 3.686709e+06
1.602047e+01 5.098969e+05 3.580017e+06
1.618007e+01 4.953153e+05 3.476169e+06
1.634127e+01 4.809441e+05 3.376255e+06
1.650407e+01 4.669899e+05 3.279570e+06
1.666850e+01 4.534406e+05 3.185654e+06
1.683456e+01 4.406001e+05 3.094427e+06
1.700228e+01 4.283692e+05 3.005813e+06
1.717167e+01 4.164779e+05 2.919402e+06
1.734275e+01 4.049167e+05 2.833984e+06
1.751553e+01 3.936764e+05 2.751016e+06
1.769003e+01 3.827497e+05 2.670477e+06
1.786627e+01 3.721330e+05 2.592296e+06
1.804426e+01 3.618108e+05 2.516404e+06
1.822403e+01 3.517750e+05 2.442735e+06
1.840560e+01 3.420175e+05 2.370874e+06
1.858896e+01 3.325306e+05 2.300970e+06
1.877416e+01 3.233069e+05 2.233126e+06
1.896120e+01 3.143391e+05 2.167283e+06
1.915011e+01 3.056200e+05 2.104191e+06
1.934089e+01 2.971428e+05 2.042999e+06
1.953358e+01 2.888751e+05 1.982847e+06
1.972819e+01 2.807865e+05 1.923776e+06
1.992473e+01 2.729244e+05 1.866877e+06
2.012324e+01 2.653204e+05 1.813109e+06
2.032372e+01 2.579489e+05 1.761613e+06
2.052620e+01 2.507823e+05 1.711580e+06
2.073070e+01 2.438149e+05 1.662968e+06
2.093723e+01 2.370414e+05 1.614768e+06
2.114582e+01 2.306695e+05 1.566537e+06
2.135649e+01 2.244689e+05 1.519747e+06
2.156926e+01 2.182934e+05 1.474420e+06
2.178415e+01 2.122083e+05 1.432711e+06
2.200118e+01 2.062069e+05 1.392182e+06
2.222037e+01 2.003752e+05 1.352800e+06
2.244174e+01 1.947403e+05 1.314533e+06
2.266532e+01 1.892669e+05 1.277347e+06
2.289113e+01 1.841211e+05 1.240671e+06
2.311919e+01 1.790516e+05 1.204946e+06
2.334952e+01 1.740192e+05 1.170250e+06
2.358214e+01 1.691420e+05 1.136553e+06
2.381708e+01 1.643409e+05 1.103827e+06
2.405437e+01 1.596860e+05 1.072101e+06
2.429401e+01 1.551630e+05 1.041531e+06
2.453605e+01 1.507681e+05 1.011785e+06
2.478049e+01 1.464943e+05 9.828881e+05
2.502737e+01 1.423001e+05 9.548169e+05
2.527671e+01 1.382259e+05 9.275474e+05
2.552854e+01 1.343248e+05 9.010567e+05
2.578287e+01 1.305482e+05 8.753227e+05
2.603974e+01 1.268777e+05 8.502680e+05
2.629916e+01 1.233105e+05 8.245792e+05
2.656117e+01 1.198543e+05 8.005305e+05
2.682580e+01 1.164913e+05 7.770068e+05
2.709305e+01 1.132227e+05 7.540209e+05
2.736297e+01 1.100859e+05 7.320168e+05
2.763558e+01 1.070228e+05 7.108435e+05
2.791091e+01 1.040224e+05 6.902827e+05
2.818897e+01 1.011061e+05 6.703165e+05
2.846981e+01 9.827160e+04 6.511352e+05
2.875345e+01 9.551656e+04 6.325804e+05
2.903991e+01 9.284232e+04 6.147596e+05
2.932923e+01 9.025206e+04 5.978038e+05
2.962143e+01 8.773407e+04 5.806577e+05
2.991654e+01 8.528633e+04 5.638737e+05
3.021458e+01 8.292492e+04 5.476437e+05
3.051560e+01 8.064483e+04 5.320082e+05
3.081962e+01 7.842744e+04 5.168191e+05
3.112667e+01 7.627103e+04 5.021688e+05
3.143677e+01 7.417825e+04 4.879611e+05
3.174997e+01 7.214465e+04 4.741554e+05
3.206628e+01 7.016679e+04 4.607403e+05
3.238575e+01 6.824316e+04 4.477048e+05
3.270840e+01 6.634317e+04 4.350382e+05
3.303426e+01 6.447530e+04 4.227299e+05
3.336338e+01 6.266002e+04 4.107699e+05
3.369576e+01 6.090410e+04 3.991351e+05
3.403147e+01 5.921191e+04 3.877933e+05
3.437051e+01 5.750296e+04 3.767508e+05
3.471293e+01 5.589633e+04 3.660192e+05
3.505877e+01 5.428057e+04 3.555932e+05
3.540805e+01 5.273946e+04 3.454643e+05
3.576081e+01 5.124803e+04 3.356239e+05
3.611708e+01 4.979521e+04 3.260638e+05
3.647691e+01 4.836265e+04 3.167760e+05
3.684031e+01 4.698107e+04 3.077528e+05
3.720734e+01 4.565893e+04 2.991011e+05
3.757803e+01 4.438033e+04 2.906926e+05
3.795241e+01 4.314130e+04 2.823090e+05
3.833052e+01 4.193552e+04 2.742026e+05
3.871239e+01 4.076288e+04 2.664867e+05
3.909807e+01 3.961988e+04 2.591010e+05
3.948759e+01 3.850893e+04 2.518725e+05
3.988100e+01 3.742913e+04 2.448124e+05
4.027832e+01 3.637961e+04 2.379503e+05
4.067960e+01 3.535952e+04 2.312805e+05
4.108488e+01 3.436804e+04 2.246675e+05
4.149420e+01 3.340435e+04 2.182191e+05
4.190759e+01 3.246769e+04 2.118994e+05
4.232510e+01 3.155729e+04 2.057523e+05
4.274678e+01 3.067242e+04 1.997619e+05
4.317265e+01 2.981236e+04 1.940180e+05
4.360277e+01 2.897642e+04 1.884282e+05
4.403717e+01 2.816392e+04 1.831596e+05
4.447590e+01 2.737420e+04 1.778937e+05
4.491900e+01 2.660663e+04 1.726999e+05
4.536651e+01 2.586058e+04 1.676185e+05
4.581848e+01 2.513545e+04 1.627071e+05
4.627496e+01 2.443065e+04 1.580594e+05
4.673598e+01 2.374561e+04 1.535303e+05
4.720160e+01 2.307978e+04 1.491031e+05
4.767186e+01 2.243263e+04 1.447929e+05
4.814680e+01 2.180232e+04 1.405797e+05
4.862647e+01 2.117678e+04 1.364940e+05
4.911092e+01 2.056918e+04 1.325606e+05
4.960020e+01 1.997902e+04 1.287174e+05
5.009435e+01 1.940580e+04 1.250543e+05
5.059342e+01 1.884902e+04 1.214345e+05
5.109747e+01 1.830821e+04 1.179315e+05
5.160654e+01 1.778293e+04 1.145680e+05
5.212068e+01 1.727271e+04 1.113482e+05
5.263994e+01 1.677713e+04 1.082331e+05
5.316438e+01 1.629578e+04 1.051844e+05
5.369404e+01 1.582823e+04 1.022334e+05
5.422898e+01 1.537439e+04 9.932035e+04
5.476924e+01 1.493545e+04 9.653203e+04
5.531489e+01 1.451567e+04 9.382173e+04
5.586598e+01 1.409593e+04 9.118752e+04
5.642256e+01 1.369618e+04 8.862727e+04
5.698468e+01 1.329699e+04 8.613891e+04
5.755240e+01 1.290685e+04 8.371963e+04
5.812578e+01 1.253306e+04 8.135520e+04
5.870487e+01 1.216951e+04 7.904963e+04
5.928972e+01 1.182075e+04 7.676971e+04
5.988041e+01 1.148033e+04 7.455556e+04
6.047698e+01 1.115188e+04 7.240528e+04
6.107949e+01 1.083702e+04 7.037579e+04
6.168801e+01 1.053593e+04 6.829640e+04
6.230259e+01 1.024351e+04 6.637296e+04
6.292329e+01 9.959197e+03 6.450939e+04
6.355018e+01 9.683423e+03 6.266806e+04
6.418331e+01 9.414415e+03 6.092418e+04
6.482275e+01 9.145779e+03 5.922679e+04
6.546856e+01 8.888043e+03 5.751694e+04
6.612080e+01 8.641038e+03 5.581044e+04
6.677954e+01 8.400898e+03 5.417486e+04
6.744485e+01 8.168222e+03 5.265198e+04
6.811678e+01 7.938520e+03 5.117865e+04
6.879541e+01 7.715244e+03 4.974350e+04
6.948080e+01 7.498248e+03 4.832079e+04
7.017301e+01 7.287356e+03 4.693522e+04
7.087213e+01 7.086260e+03 4.558527e+04
7.157820e+01 6.891647e+03 4.426662e+04
7.229132e+01 6.702808e+03 4.298451e+04
7.301153e+01 6.519473e+03 4.173174e+04
7.373893e+01 6.341152e+03 4.049821e+04
7.447356e+01 6.167709e+03 3.931695e+04
7.521552e+01 5.997050e+03 3.822405e+04
7.596487e+01 5.827176e+03 3.713842e+04
7.672169e+01 5.662114e+03 3.606582e+04
7.748604e+01 5.501728e+03 3.502012e+04
7.825801e+01 5.347632e+03 3.403108e+04
7.903767e+01 5.200258e+03 3.307178e+04
7.982510e+01 5.057060e+03 3.209407e+04
8.062038e+01 4.918809e+03 3.116889e+04
8.142357e+01 4.784360e+03 3.027364e+04
8.223477e+01 4.649515e+03 2.942240e+04
8.305405e+01 4.520291e+03 2.860537e+04
8.388150e+01 4.394660e+03 2.780824e+04
8.471718e+01 4.271698e+03 2.702084e+04
8.556119e+01 4.146444e+03 2.624157e+04
8.641361e+01 4.020058e+03 2.548109e+04
8.727453e+01 3.897527e+03 2.474236e+04
8.814402e+01 3.784075e+03 2.402145e+04
8.902217e+01 3.675207e+03 2.332155e+04
8.990907e+01 3.571645e+03 2.264204e+04
9.080481e+01 3.472760e+03 2.198234e+04
9.170947e+01 3.376975e+03 2.133694e+04
9.262314e+01 3.283646e+03 2.070670e+04
9.354592e+01 3.192619e+03 2.010812e+04
9.447789e+01 3.104115e+03 1.953449e+04
9.541915e+01 3.018064e+03 1.897103e+04
9.636978e+01 2.934399e+03 1.844044e+04
9.732988e+01 2.853054e+03 1.792008e+04
9.829955e+01 2.773963e+03 1.741441e+04
9.927888e+01 2.697065e+03 1.692301e+04
1.002680e+02 2.622299e+03 1.644239e+04
1.012669e+02 2.549606e+03 1.597434e+04
1.022758e+02 2.478928e+03 1.553833e+04
1.032947e+02 2.410209e+03 1.511699e+04
1.043238e+02 2.343395e+03 1.469059e+04
1.053632e+02 2.278433e+03 1.425735e+04
1.064129e+02 2.211079e+03 1.383688e+04
1.074730e+02 2.145597e+03 1.343295e+04
1.085438e+02 2.082055e+03 1.305057e+04
1.096252e+02 2.020396e+03 1.267907e+04
1.107173e+02 1.960564e+03 1.231815e+04
1.118204e+02 1.904876e+03 1.196751e+04
1.129344e+02 1.851103e+03 1.162684e+04
1.140595e+02 1.799244e+03 1.129793e+04
1.151959e+02 1.748838e+03 1.098548e+04
1.163435e+02 1.699845e+03 1.066194e+04
1.175026e+02 1.652223e+03 1.035796e+04
1.186733e+02 1.605936e+03 1.006321e+04
1.198556e+02 1.560946e+03 9.776881e+03
1.210497e+02 1.517554e+03 9.498760e+03
1.222556e+02 1.475484e+03 9.228404e+03
1.234736e+02 1.434622e+03 8.964482e+03
1.247038e+02 1.395013e+03 8.707919e+03
1.259462e+02 1.356498e+03 8.454700e+03
1.272009e+02 1.319046e+03 8.205614e+03
1.284682e+02 1.282464e+03 7.972472e+03
1.297481e+02 1.246795e+03 7.751633e+03
1.310407e+02 1.212118e+03 7.537937e+03
1.323462e+02 1.178405e+03 7.327351e+03
1.336648e+02 1.145666e+03 7.119908e+03
1.349964e+02 1.114064e+03 6.917324e+03
1.363414e+02 1.083335e+03 6.721339e+03
1.376997e+02 1.053453e+03 6.529823e+03
1.390715e+02 1.024395e+03 6.343765e+03
1.404571e+02 9.961387e+02 6.163008e+03
1.418564e+02 9.686619e+02 5.984769e+03
1.432697e+02 9.419430e+02 5.810866e+03
1.446970e+02 9.159612e+02 5.645808e+03
1.461386e+02 8.906960e+02 5.484479e+03
1.475945e+02 8.661277e+02 5.326803e+03
1.490650e+02 8.421094e+02 5.173661e+03
1.505501e+02 8.186974e+02 5.025249e+03
1.520500e+02 7.959363e+02 4.882725e+03
1.535648e+02 7.737267e+02 4.746105e+03
1.550947e+02 7.508183e+02 4.614493e+03
1.566399e+02 7.285884e+02 4.486269e+03
1.582004e+02 7.072522e+02 4.359231e+03
1.597765e+02 6.870593e+02 4.235686e+03
1.613683e+02 6.679325e+02 4.117011e+03
1.629760e+02 6.494757e+02 4.002697e+03
1.645997e+02 6.315291e+02 3.892930e+03
1.662395e+02 6.140785e+02 3.786173e+03
1.678957e+02 5.971101e+02 3.682343e+03
1.695684e+02 5.806108e+02 3.581362e+03
1.712578e+02 5.642753e+02 3.483149e+03
1.729640e+02 5.481795e+02 3.387630e+03
1.746872e+02 5.325428e+02 3.294730e+03
1.764275e+02 5.173521e+02 3.204378e+03
1.781852e+02 5.026043e+02 3.116503e+03
1.799604e+02 4.883072e+02 3.031039e+03
1.817533e+02 4.744168e+02 2.946903e+03
1.835641e+02 4.609216e+02 2.863775e+03
1.853929e+02 4.478102e+02 2.785140e+03
1.872399e+02 4.350718e+02 2.706604e+03
1.891053e+02 4.226958e+02 2.628948e+03
1.909893e+02 4.103301e+02 2.555159e+03
1.928921e+02 3.981329e+02 2.482842e+03
1.948138e+02 3.865056e+02 2.411933e+03
1.967547e+02 3.755304e+02 2.342010e+03
1.987149e+02 3.648706e+02 2.271936e+03
2.006946e+02 3.546561e+02 2.204936e+03
2.026941e+02 3.447276e+02 2.141849e+03
2.047134e+02 3.350771e+02 2.080568e+03
2.067529e+02 3.256967e+02 2.022997e+03
2.088128e+02 3.165790e+02 1.967093e+03
2.108931e+02 3.076627e+02 1.912734e+03
2.129942e+02 2.989385e+02 1.859355e+03
2.151162e+02 2.906469e+02 1.806701e+03
2.172593e+02 2.825018e+02 1.755533e+03
2.194238e+02 2.745487e+02 1.707363e+03
2.216098e+02 2.668195e+02 1.657712e+03
2.238177e+02 2.593078e+02 1.610848e+03
2.260475e+02 2.520077e+02 1.564226e+03
2.282995e+02 2.449130e+02 1.520935e+03
2.305740e+02 2.380182e+02 1.478842e+03
2.328712e+02 2.313174e+02 1.437876e+03
2.351912e+02 2.248052e+02 1.397732e+03
2.375343e+02 2.184765e+02 1.358708e+03
2.399008e+02 2.122410e+02 1.320775e+03
2.422909e+02 2.058667e+02 1.283732e+03
2.447047e+02 1.996840e+02 1.247703e+03
2.471427e+02 1.936984e+02 1.212400e+03
2.496049e+02 1.881192e+02 1.178895e+03
2.520916e+02 1.827008e+02 1.146208e+03
2.546031e+02 1.774385e+02 1.114590e+03
2.571397e+02 1.722835e+02 1.083164e+03
2.597015e+02 1.671389e+02 1.052606e+03
2.622888e+02 1.621793e+02 1.023086e+03
2.649019e+02 1.573814e+02 9.943943e+02
2.675410e+02 1.527254e+02 9.665069e+02
2.702065e+02 1.482085e+02 9.392091e+02
2.728985e+02 1.438337e+02 9.125964e+02
2.756173e+02 1.395880e+02 8.867378e+02
2.783631e+02 1.356197e+02 8.616120e+02
2.811364e+02 1.318222e+02 8.371981e+02
2.839373e+02 1.282146e+02 8.134760e+02
2.867661e+02 1.246945e+02 7.903743e+02
2.896230e+02 1.209986e+02 7.677051e+02
2.925085e+02 1.175561e+02 7.462157e+02
2.954226e+02 1.142116e+02 7.258759e+02
2.983658e+02 1.109837e+02 7.060118e+02
3.013384e+02 1.078504e+02 6.866218e+02
3.043405e+02 1.048092e+02 6.677739e+02
3.073726e+02 1.018552e+02 6.494475e+02
3.104348e+02 9.898441e+01 6.314489e+02
3.135276e+02 9.619454e+01 6.138426e+02
3.166512e+02 9.348330e+01 5.967151e+02
3.198059e+02 9.084848e+01 5.800656e+02
3.229920e+02 8.828792e+01 5.638287e+02
3.262099e+02 8.579953e+01 5.479732e+02
3.294598e+02 8.338127e+01 5.322544e+02
3.327421e+02 8.103118e+01 5.168111e+02
3.360571e+02 7.874732e+01 5.019792e+02
3.394052e+02 7.652783e+01 4.879543e+02
3.427866e+02 7.437090e+01 4.739951e+02
3.462016e+02 7.218325e+01 4.602522e+02
3.496507e+02 7.004303e+01 4.465922e+02
3.531342e+02 6.796630e+01 4.336199e+02
3.566524e+02 6.601792e+01 4.217204e+02
3.602056e+02 6.416749e+01 4.097772e+02
3.637942e+02 6.234290e+01 3.980179e+02
3.674186e+02 6.051291e+01 3.865960e+02
3.710791e+02 5.878677e+01 3.755019e+02
3.747760e+02 5.708480e+01 3.647262e+02
3.785098e+02 5.541219e+01 3.544856e+02
3.822808e+02 5.382964e+01 3.446442e+02
3.860893e+02 5.229729e+01 3.348175e+02
3.899358e+02 5.082441e+01 3.252307e+02
3.938206e+02 4.939301e+01 3.159184e+02
3.977442e+02 4.800193e+01 3.068728e+02
4.017068e+02 4.665003e+01 2.980862e+02
4.057089e+02 4.533621e+01 2.895511e+02
4.097508e+02 4.405939e+01 2.812604e+02
4.138330e+02 4.281853e+01 2.732071e+02
4.179559e+02 4.161516e+01 2.653844e+02
4.221199e+02 4.045822e+01 2.577857e+02
4.263254e+02 3.933344e+01 2.504046e+02
4.305727e+02 3.823178e+01 2.432878e+02
4.348624e+02 3.715075e+01 2.364167e+02
4.391948e+02 3.610028e+01 2.298672e+02
4.435703e+02 3.507951e+01 2.234992e+02
4.479895e+02 3.408761e+01 2.173076e+02
4.524527e+02 3.312375e+01 2.112874e+02
4.569603e+02 3.218715e+01 2.054341e+02
4.615129e+02 3.127703e+01 1.997430e+02
4.661108e+02 3.039265e+01 1.941664e+02
4.707545e+02 2.953327e+01 1.887508e+02
4.754445e+02 2.869784e+01 1.834748e+02
4.801812e+02 2.788075e+01 1.783864e+02
4.849651e+02 2.708693e+01 1.734392e+02
4.897967e+02 2.631571e+01 1.686291e+02
4.946764e+02 2.556645e+01 1.639524e+02
4.996047e+02 2.484254e+01 1.594522e+02
5.045821e+02 2.413972e+01 1.550897e+02
5.096091e+02 2.345678e+01 1.508465e+02
5.146862e+02 2.279316e+01 1.466969e+02
5.198139e+02 2.214832e+01 1.425175e+02
5.249926e+02 2.152172e+01 1.384937e+02
5.302230e+02 2.091285e+01 1.346462e+02
5.355054e+02 2.032120e+01 1.308907e+02
5.408405e+02 1.974630e+01 1.272313e+02
5.462287e+02 1.918765e+01 1.235954e+02
5.516707e+02 1.864482e+01 1.200041e+02
5.571668e+02 1.811734e+01 1.164969e+02
5.627177e+02 1.760478e+01 1.130921e+02
5.683239e+02 1.710672e+01 1.097870e+02
5.739859e+02 1.662276e+01 1.065784e+02
5.797043e+02 1.615248e+01 1.036377e+02
5.854798e+02 1.569551e+01 1.007856e+02
5.913127e+02 1.525147e+01 9.799071e+01
5.972038e+02 1.482000e+01 9.520820e+01
6.031536e+02 1.440072e+01 9.256972e+01
6.091626e+02 1.397375e+01 9.003641e+01
6.152315e+02 1.355640e+01 8.757243e+01
6.213609e+02 1.315151e+01 8.517588e+01
6.275513e+02 1.276951e+01 8.284492e+01
6.338034e+02 1.241183e+01 8.057774e+01
6.401178e+02 1.206416e+01 7.837261e+01
6.464951e+02 1.172624e+01 7.622783e+01
6.529359e+02 1.139778e+01 7.414174e+01
6.594410e+02 1.107853e+01 7.211275e+01
6.660108e+02 1.076836e+01 7.013927e+01
6.726460e+02 1.046834e+01 6.821981e+01
6.793474e+02 1.017667e+01 6.635287e+01
6.861155e+02 9.893128e+00 6.453474e+01
6.929511e+02 9.617487e+00 6.275475e+01
6.998548e+02 9.349527e+00 6.102388e+01
7.068272e+02 9.089032e+00 5.929261e+01
7.138691e+02 8.835796e+00 5.760567e+01
7.209812e+02 8.582056e+00 5.596674e+01
7.281641e+02 8.342385e+00 5.436783e+01
7.354186e+02 8.109412e+00 5.281387e+01
7.427453e+02 7.882645e+00 5.130432e+01
7.501451e+02 7.659528e+00 4.983793e+01
7.576186e+02 7.442399e+00 4.841831e+01
7.651665e+02 7.232174e+00 4.707871e+01
7.727896e+02 7.027887e+00 4.577617e+01
7.804887e+02 6.829371e+00 4.450968e+01
7.882645e+02 6.632925e+00 4.327822e+01
7.961177e+02 6.432279e+00 4.208084e+01
8.040492e+02 6.237708e+00 4.091659e+01
8.120597e+02 6.050675e+00 3.978456e+01
8.201500e+02 5.878343e+00 3.868384e+01
8.283209e+02 5.711259e+00 3.761358e+01
8.365732e+02 5.551028e+00 3.656429e+01
8.449078e+02 5.395292e+00 3.553697e+01
8.533253e+02 5.243925e+00 3.453851e+01
8.618268e+02 5.096804e+00 3.356811e+01
8.704129e+02 4.953811e+00 3.262264e+01
8.790845e+02 4.814830e+00 3.170281e+01
8.878426e+02 4.679748e+00 3.080892e+01
8.966879e+02 4.548456e+00 2.994024e+01
9.056213e+02 4.420848e+00 2.909605e+01
9.146438e+02 4.297024e+00 2.827566e+01
9.237561e+02 4.176697e+00 2.747840e+01
9.329592e+02 4.059739e+00 2.670363e+01
9.422540e+02 3.946057e+00 2.595069e+01
9.516414e+02 3.835558e+00 2.521899e+01
9.611223e+02 3.728153e+00 2.450792e+01
9.706977e+02 3.623756e+00 2.381690e+01
9.803685e+02 3.522283e+00 2.314536e+01
9.901356e+02 3.423651e+00 2.249276e+01
1.000000e+03 3.327781e+00 2.185855e+01
