# Energy(MeV) Phi16 Phi84
3.158337e+02 5.745635e+02 8.778735e+02
3.198593e+02 5.546951e+02 8.481333e+02
3.239362e+02 5.355678e+02 8.196973e+02
3.280650e+02 5.171001e+02 7.920700e+02
3.322464e+02 4.992692e+02 7.653283e+02
3.364812e+02 4.820532e+02 7.395050e+02
3.407699e+02 4.655203e+02 7.145771e+02
3.451133e+02 4.500133e+02 6.903987e+02
3.495121e+02 4.351339e+02 6.670904e+02
3.539669e+02 4.202252e+02 6.445683e+02
3.584785e+02 4.055674e+02 6.228738e+02
3.630476e+02 3.917968e+02 6.018116e+02
3.676749e+02 3.785644e+02 5.814624e+02
3.723612e+02 3.657789e+02 5.618310e+02
3.771073e+02 3.534252e+02 5.428469e+02
3.819138e+02 3.413006e+02 5.245043e+02
3.867816e+02 3.295893e+02 5.067814e+02
3.917114e+02 3.182576e+02 4.896575e+02
3.967041e+02 3.073040e+02 4.731121e+02
4.017604e+02 2.967274e+02 4.571186e+02
4.068812e+02 2.865149e+02 4.416271e+02
4.120672e+02 2.766538e+02 4.266524e+02
4.173194e+02 2.672250e+02 4.122879e+02
4.226384e+02 2.581227e+02 3.983816e+02
4.280253e+02 2.492656e+02 3.849276e+02
4.334808e+02 2.407629e+02 3.719279e+02
4.390059e+02 2.325808e+02 3.593894e+02
4.446014e+02 2.245908e+02 3.472747e+02
4.502682e+02 2.169129e+02 3.354973e+02
4.560072e+02 2.094975e+02 3.241471e+02
4.618194e+02 2.023427e+02 3.132200e+02
4.677057e+02 1.954324e+02 3.026568e+02
4.736670e+02 1.887580e+02 2.923933e+02
4.797042e+02 1.823116e+02 2.825135e+02
4.858185e+02 1.760854e+02 2.729674e+02
4.920106e+02 1.700718e+02 2.639636e+02
4.982817e+02 1.642305e+02 2.550662e+02
5.046327e+02 1.585442e+02 2.464606e+02
5.110646e+02 1.530547e+02 2.381317e+02
5.175786e+02 1.477580e+02 2.301070e+02
5.241755e+02 1.426649e+02 2.223389e+02
5.308566e+02 1.377191e+02 2.148312e+02
5.376228e+02 1.330218e+02 2.075769e+02
5.444752e+02 1.285190e+02 2.005675e+02
5.514150e+02 1.241871e+02 1.938433e+02
5.584432e+02 1.200085e+02 1.873249e+02
5.655610e+02 1.159568e+02 1.809998e+02
5.727696e+02 1.119956e+02 1.748711e+02
5.800700e+02 1.081796e+02 1.689500e+02
5.874635e+02 1.044439e+02 1.632293e+02
5.949511e+02 1.008547e+02 1.577024e+02
6.025343e+02 9.738885e+01 1.523802e+02
6.102141e+02 9.404209e+01 1.472397e+02
6.179917e+02 9.081034e+01 1.422727e+02
6.258686e+02 8.768966e+01 1.374732e+02
6.338458e+02 8.467622e+01 1.328355e+02
6.419246e+02 8.176633e+01 1.283409e+02
6.501065e+02 7.895645e+01 1.239548e+02
6.583926e+02 7.624313e+01 1.198118e+02
6.667844e+02 7.362305e+01 1.157818e+02
6.752831e+02 7.109305e+01 1.118812e+02
6.838901e+02 6.865382e+01 1.081120e+02
6.926068e+02 6.629828e+01 1.044687e+02
7.014347e+02 6.402356e+01 1.009403e+02
